0	 4.19606204544218985841e-01	 -1.89672093610129570133e-17
1	 2.56523674495404530038e-01	 1.59238786607810176440e-17
2	 1.29813902279697218622e-01	 1.73451117933476705297e-18
3	 1.01212657093636526628e-01	 2.30142816290938283510e-18
4	 8.18973587904319316744e-02	 1.06546876206301432327e-18
5	 7.14128059994535019372e-02	 1.37180755375084515617e-18
6	 6.35565477254213112568e-02	 1.01926569605678842813e-18
7	 5.81078977924127104693e-02	 1.11620437371240515113e-18
8	 5.38389245179585265721e-02	 1.05537335163200373647e-18
9	 5.05300902533073123535e-02	 1.09052903996076892638e-18
10	 4.78363538756998718515e-02	 1.07261902259840026886e-18
11	 4.56323335192789850123e-02	 1.63192362394709589970e-16
12	 4.37922959290044377934e-02	 1.11134032830398032063e-18
13	 4.22485281392106296061e-02	 -1.48952509136392355858e-16
14	 4.09434666053685933362e-02	 1.14693969671784816929e-18
15	 3.98383903052164783931e-02	 1.42718311469378705529e-16
16	 3.89017542750550796016e-02	 1.07799956044312519766e-18
17	 3.81097208600688769353e-02	 -1.34311924480270067014e-16
18	 3.74427832447041877839e-02	 1.11310594391887486871e-18
19	 3.68854561465857336278e-02	 1.32190393313055602151e-16
20	 3.64248604170599871166e-02	 1.18138045958215590346e-18
21	 3.60504333260995568633e-02	 -1.26865216605496052140e-16
22	 3.57534204075254033461e-02	 2.55292350730034437002e-16
23	 3.55266250303833755475e-02	 1.27503604451722410668e-16
24	 3.53640978321952820229e-02	 1.32130474011544155037e-18
25	 3.52610428382092860877e-02	 -1.23914190254030946912e-16
26	 3.52135241982152111251e-02	 -2.48811162381339721942e-16
27	 3.52187585612012896141e-02	 1.26560516001260185914e-16
28	 3.52744211309841890212e-02	 1.48045021066606325471e-18
29	 3.53793420760528595781e-02	 -1.24167204403700080687e-16
30	 3.55321985653103550318e-02	 2.54041486957242901535e-16
31	 3.57351120602089483702e-02	 1.28570076144055287964e-16
