1	 1.550560e+00
2	 1.541021e+00
3	 2.272005e+00
4	 2.249750e+00
5	 2.815942e+00
6	 2.814654e+00
7	 3.674057e+00
8	 3.707274e+00
9	 3.568870e+00
10	 3.802107e+00
11	 4.053994e+00
12	 4.167946e+00
13	 4.179932e+00
14	 4.202377e+00
15	 4.889206e+00
16	 5.120451e+00
17	 5.050959e+00
18	 4.864767e+00
19	 5.006913e+00
20	 5.286399e+00
21	 5.476287e+00
22	 5.472384e+00
23	 5.475320e+00
24	 5.597197e+00
25	 5.644483e+00
26	 5.672442e+00
27	 5.661147e+00
28	 6.194415e+00
29	 6.273051e+00
30	 6.390043e+00
31	 6.291556e+00
32	 6.254506e+00
33	 6.363913e+00
34	 6.386410e+00
35	 6.438374e+00
36	 6.687319e+00
37	 6.623138e+00
38	 6.677518e+00
39	 6.762326e+00
40	 6.851806e+00
