1	 1.556892e+00
2	 1.521758e+00
3	 2.351474e+00
4	 2.284764e+00
5	 2.700872e+00
6	 2.689932e+00
7	 3.731737e+00
8	 3.946640e+00
9	 3.679448e+00
10	 3.968289e+00
11	 3.958915e+00
12	 4.091167e+00
13	 4.076764e+00
14	 4.047236e+00
15	 4.893955e+00
16	 5.083493e+00
17	 5.152703e+00
18	 4.889501e+00
19	 5.103972e+00
20	 5.295695e+00
21	 5.303517e+00
22	 5.315865e+00
23	 5.392180e+00
24	 5.415596e+00
25	 5.450785e+00
26	 5.446746e+00
27	 6.117222e+00
28	 6.145534e+00
29	 6.176288e+00
30	 6.190677e+00
31	 6.301912e+00
32	 6.570504e+00
33	 6.501613e+00
34	 6.593356e+00
35	 6.541841e+00
36	 6.584666e+00
37	 6.773619e+00
38	 6.689147e+00
39	 6.685831e+00
40	 6.608157e+00
