0	 1.00107051943984437514e+00	 0.00000000000000000000e+00
1	 8.76448134785276056213e-01	 0.00000000000000000000e+00
2	 7.24754396132026634803e-01	 0.00000000000000000000e+00
3	 6.12995513616595100181e-01	 0.00000000000000000000e+00
4	 5.67278782700666561745e-01	 0.00000000000000000000e+00
5	 5.20686751457086871575e-01	 0.00000000000000000000e+00
6	 4.91944868256678324858e-01	 0.00000000000000000000e+00
7	 4.64900779818143372601e-01	 0.00000000000000000000e+00
8	 4.44243620201631383981e-01	 0.00000000000000000000e+00
9	 4.25521453591516218840e-01	 0.00000000000000000000e+00
10	 4.09730319480971105772e-01	 0.00000000000000000000e+00
11	 3.95490186553325406837e-01	 0.00000000000000000000e+00
12	 3.82898216266937596597e-01	 0.00000000000000000000e+00
13	 3.71444986645448227414e-01	 0.00000000000000000000e+00
14	 3.61043657717427579623e-01	 0.00000000000000000000e+00
15	 3.51462699802820355277e-01	 0.00000000000000000000e+00
16	 3.42602562083709372143e-01	 0.00000000000000000000e+00
17	 3.34337072184449579648e-01	 0.00000000000000000000e+00
18	 3.26587400297929486559e-01	 0.00000000000000000000e+00
19	 3.19276061143691947120e-01	 0.00000000000000000000e+00
20	 3.12345994578226926475e-01	 0.00000000000000000000e+00
21	 3.05746338966722264185e-01	 0.00000000000000000000e+00
22	 2.99436838235058566671e-01	 0.00000000000000000000e+00
23	 2.93382883024865592780e-01	 0.00000000000000000000e+00
24	 2.87556072443708399256e-01	 0.00000000000000000000e+00
25	 2.81932355375195009550e-01	 0.00000000000000000000e+00
26	 2.76491615323341599630e-01	 0.00000000000000000000e+00
27	 2.71216792601638334581e-01	 0.00000000000000000000e+00
28	 2.66093559545019064938e-01	 0.00000000000000000000e+00
29	 2.61109578284753063304e-01	 0.00000000000000000000e+00
30	 2.56254433731627095927e-01	 0.00000000000000000000e+00
31	 2.51519131028897502400e-01	 0.00000000000000000000e+00
32	 2.46895955900295394070e-01	 0.00000000000000000000e+00
33	 2.42378210084006534553e-01	 0.00000000000000000000e+00
34	 2.37960039165860698374e-01	 0.00000000000000000000e+00
35	 2.33636383461561542019e-01	 0.00000000000000000000e+00
36	 2.29402732393092473329e-01	 0.00000000000000000000e+00
37	 2.25255120941627667852e-01	 0.00000000000000000000e+00
38	 2.21190028200796195978e-01	 0.00000000000000000000e+00
39	 2.17204309029408487719e-01	 0.00000000000000000000e+00
40	 2.13295123738700853622e-01	 0.00000000000000000000e+00
41	 2.09459828444476303666e-01	 0.00000000000000000000e+00
42	 2.05696077517626446651e-01	 0.00000000000000000000e+00
43	 2.02001680456059345969e-01	 0.00000000000000000000e+00
44	 1.98374602394709304010e-01	 0.00000000000000000000e+00
45	 1.94812975729714316087e-01	 0.00000000000000000000e+00
46	 1.91314986715718032828e-01	 0.00000000000000000000e+00
47	 1.87878992610098494165e-01	 0.00000000000000000000e+00
48	 1.84503448869022063095e-01	 0.00000000000000000000e+00
49	 1.81186868518638299896e-01	 0.00000000000000000000e+00
50	 1.77927818288216077480e-01	 0.00000000000000000000e+00
51	 1.74724968341247122172e-01	 0.00000000000000000000e+00
52	 1.71577032948750901609e-01	 0.00000000000000000000e+00
53	 1.68482737253884268247e-01	 0.00000000000000000000e+00
54	 1.65440843823692423920e-01	 0.00000000000000000000e+00
55	 1.62450008428470821231e-01	 0.00000000000000000000e+00
56	 1.59509206183724383532e-01	 0.00000000000000000000e+00
57	 1.56617461747891234536e-01	 0.00000000000000000000e+00
58	 1.53773893757204960231e-01	 0.00000000000000000000e+00
59	 1.50977411582236376031e-01	 0.00000000000000000000e+00
60	 1.48227102041463110194e-01	 0.00000000000000000000e+00
61	 1.45521961560886842202e-01	 0.00000000000000000000e+00
62	 1.42861379701018642585e-01	 0.00000000000000000000e+00
63	 1.40243794776688884829e-01	 0.00000000000000000000e+00
