1	 1.65229385235454850900e+00
2	 1.65732427936624970854e+00
3	 1.71810633416133740070e+00
4	 1.73138258165144343081e+00
5	 3.83145414043142551463e+00
6	 3.83777731341438110846e+00
7	 3.85987450564353107296e+00
8	 3.86136936645887063335e+00
9	 3.94321722924052453507e+00
10	 3.95164827194522372267e+00
11	 3.98075831062316076725e+00
12	 3.99194198721541937402e+00
13	 4.64141777485670470327e+00
14	 4.64632813197220695400e+00
15	 4.64656331806287070663e+00
16	 4.67648774464838279386e+00
17	 4.84950092754155281938e+00
18	 4.85922679845996885462e+00
19	 4.86652038922197149873e+00
20	 4.89813239591114246707e+00
21	 6.04009955262870423809e+00
22	 6.04374941179060165553e+00
23	 6.23096321277621445489e+00
24	 6.29571323874820709676e+00
25	 6.97195943728096168002e+00
26	 6.97462769934519144499e+00
27	 6.98188348565853011962e+00
28	 6.98653597973823003997e+00
29	 6.99098737696139593822e+00
30	 6.99335802941239048636e+00
31	 7.04949042889302290860e+00
32	 7.05279193976767171392e+00
33	 7.40013806637001803068e+00
34	 7.42731750407637481004e+00
35	 7.44524826549747587023e+00
36	 7.47094922801117533595e+00
37	 7.49162325049483435180e+00
38	 7.50770157549422023635e+00
39	 7.53967354889278507102e+00
40	 7.57667209033872790513e+00
41	 7.58596615983441235898e+00
42	 7.64610058492227029348e+00
43	 7.68023824129873844413e+00
44	 7.68087123725636899962e+00
45	 7.68845480468649178363e+00
46	 7.74071861361561364134e+00
47	 7.86103602906976295372e+00
48	 7.86571259542578182788e+00
49	 7.92843382838153143410e+00
50	 7.93839006018873938331e+00
51	 7.98986539639321868833e+00
52	 8.04784452515632509062e+00
53	 8.21283199598377144923e+00
54	 8.23447922285468081327e+00
55	 8.24461289070128344747e+00
56	 8.25036636369827647286e+00
57	 8.38135091294068956813e+00
58	 8.38535390631103361159e+00
59	 8.42223159138042198890e+00
60	 8.43881433016782978029e+00
61	 8.44133143781196793043e+00
62	 8.46973062499832884953e+00
63	 8.54049569035037414722e+00
64	 8.55496948082299013549e+00
65	 8.55513914691378118960e+00
66	 8.58126558873127365246e+00
67	 8.66311244988319018034e+00
68	 8.67853921217490942297e+00
69	 9.67079305119937338020e+00
70	 9.68528087747630728188e+00
71	 9.69104877148238053053e+00
72	 9.69719635506553601090e+00
73	 9.69926271430994546563e+00
74	 9.71161905496203026189e+00
75	 9.71427139215502855052e+00
76	 9.77234621761838440079e+00
77	 9.77609563057713515377e+00
78	 9.79329788974811243918e+00
79	 9.80249316922158975274e+00
80	 9.83939086074158097972e+00
81	 9.84131210509719878132e+00
82	 9.84306264630560612261e+00
83	 9.88698809313591375769e+00
84	 1.00224376364734819589e+01
85	 1.00698163844598980177e+01
86	 1.00737496038648810526e+01
87	 1.01634289747158632622e+01
88	 1.01761446513441473627e+01
89	 1.01933443467764153212e+01
90	 1.02090572114878632703e+01
91	 1.02170487852024169939e+01
92	 1.02191998701373805147e+01
93	 1.04446835527034842528e+01
94	 1.04824958091469362387e+01
95	 1.05124636274625959942e+01
96	 1.05326592461548838031e+01
97	 1.05421490631982734953e+01
98	 1.05549695641311540584e+01
99	 1.05664925765809893932e+01
100	 1.05729029394592259905e+01
101	 1.06033954790424900239e+01
102	 1.06085013949307640502e+01
103	 1.06153906860925779654e+01
104	 1.06153985970912518866e+01
105	 1.06239512255071844038e+01
106	 1.06378681043130320916e+01
107	 1.06544306902180387908e+01
108	 1.06648756477589952141e+01
109	 1.06683024437504592186e+01
110	 1.06752055554362641487e+01
111	 1.06806556602790507782e+01
112	 1.06847891586316556811e+01
113	 1.07158794333233942098e+01
114	 1.07274338494742877970e+01
115	 1.07342431500211805684e+01
