0	 1.00000004119409235948e+00	 0.00000000000000000000e+00
1	 6.15461190315203410250e-01	 0.00000000000000000000e+00
2	 4.75685320950046786059e-01	 0.00000000000000000000e+00
3	 2.99752318354942648426e-01	 0.00000000000000000000e+00
4	 2.75094043613881622523e-01	 0.00000000000000000000e+00
5	 1.89343482669295293253e-01	 0.00000000000000000000e+00
6	 1.79668177832179754017e-01	 0.00000000000000000000e+00
7	 1.27977709261951344555e-01	 0.00000000000000000000e+00
8	 1.23414434564208946865e-01	 0.00000000000000000000e+00
9	 8.94197256055775380190e-02	 0.00000000000000000000e+00
10	 8.71042150145449473042e-02	 0.00000000000000000000e+00
11	 6.36959096943255642653e-02	 0.00000000000000000000e+00
12	 6.24390759647473619909e-02	 0.00000000000000000000e+00
13	 4.58915136574053264540e-02	 0.00000000000000000000e+00
14	 4.51593021581548764720e-02	 0.00000000000000000000e+00
15	 3.32838697633909413875e-02	 0.00000000000000000000e+00
16	 3.28283056198808154136e-02	 0.00000000000000000000e+00
17	 2.42323332363736723694e-02	 0.00000000000000000000e+00
18	 2.39333681220643482157e-02	 0.00000000000000000000e+00
19	 1.76809680906864427619e-02	 0.00000000000000000000e+00
20	 1.74770236806549746078e-02	 0.00000000000000000000e+00
21	 1.29168657630699366956e-02	 0.00000000000000000000e+00
22	 1.27740765617847008839e-02	 0.00000000000000000000e+00
23	 9.44310066443335670294e-03	 0.00000000000000000000e+00
24	 9.34145567394510309422e-03	 0.00000000000000000000e+00
25	 6.90629677739900901812e-03	 0.00000000000000000000e+00
26	 6.83319230036446081944e-03	 0.00000000000000000000e+00
27	 5.05211578536158851388e-03	 0.00000000000000000000e+00
28	 4.99920579882347313611e-03	 0.00000000000000000000e+00
29	 3.69620327099428550716e-03	 0.00000000000000000000e+00
30	 3.65776135348532026662e-03	 0.00000000000000000000e+00
31	 2.70438530745134315253e-03	 0.00000000000000000000e+00
32	 2.67638878483228209379e-03	 0.00000000000000000000e+00
33	 1.97878096562408402684e-03	 0.00000000000000000000e+00
34	 1.95836131864705973588e-03	 0.00000000000000000000e+00
35	 1.44789010492662084846e-03	 0.00000000000000000000e+00
36	 1.43298260510172563269e-03	 0.00000000000000000000e+00
37	 1.05944362682532230643e-03	 0.00000000000000000000e+00
38	 1.04855352127080367688e-03	 0.00000000000000000000e+00
39	 7.75214848292906603261e-04	 0.00000000000000000000e+00
40	 7.67256143536984938115e-04	 0.00000000000000000000e+00
41	 5.67240142554395043034e-04	 0.00000000000000000000e+00
42	 5.61422042556407947973e-04	 0.00000000000000000000e+00
43	 4.15060835103795550648e-04	 0.00000000000000000000e+00
44	 4.10806685511030695180e-04	 0.00000000000000000000e+00
45	 3.03707916069554859344e-04	 0.00000000000000000000e+00
46	 3.00596849064779401625e-04	 0.00000000000000000000e+00
47	 2.22228608321117776904e-04	 0.00000000000000000000e+00
48	 2.19953245809399825514e-04	 0.00000000000000000000e+00
49	 1.62608558732269529350e-04	 0.00000000000000000000e+00
50	 1.60944283644333331531e-04	 0.00000000000000000000e+00
51	 1.18983437630186005322e-04	 0.00000000000000000000e+00
52	 1.17766059132184470375e-04	 0.00000000000000000000e+00
53	 8.70621552556157646784e-05	 0.00000000000000000000e+00
