0	 6.98018759220892959227e-01
1	 4.71005091422839305970e-01
2	 2.54143579207234016071e-01
3	 2.03059264644023379498e-01
4	 1.48116276624947917906e-01
5	 1.24921309481332232227e-01
6	 9.94632918972974955363e-02
7	 8.64997460282939251153e-02
8	 7.20987389185415300519e-02
9	 6.40012036250734855924e-02
10	 5.49979750335325423549e-02
11	 4.96103083012007783914e-02
12	 4.36225188298166310918e-02
13	 3.99144642260144746904e-02
14	 3.58021681167290245495e-02
15	 3.32352202259360851588e-02
16	 3.04033787302925850859e-02
17	 2.86772952374766479378e-02
18	 2.67907824002374048145e-02
19	 2.57294776690876782210e-02
20	 2.45880512107863047344e-02
21	 2.40858239273286783844e-02
22	 2.35665756938288270539e-02
23	 2.35620800415274403439e-02
24	 2.35915478367484804378e-02
25	 2.40549723292062811453e-02
26	 2.45948196900609254711e-02
27	 2.55220596217568193587e-02
28	 2.65610001354982805388e-02
29	 2.79737427520476700238e-02
30	 2.95207055278642327423e-02
31	 3.15007900883088609589e-02
