1	 1.698305e+00
2	 1.707768e+00
3	 1.744662e+00
4	 1.791787e+00
5	 3.705924e+00
6	 3.735759e+00
7	 3.793975e+00
8	 3.822309e+00
9	 3.801581e+00
10	 3.823945e+00
11	 3.935428e+00
12	 3.961146e+00
13	 4.502172e+00
14	 4.510778e+00
15	 4.518574e+00
16	 4.594577e+00
17	 4.703958e+00
18	 4.714536e+00
19	 4.703993e+00
20	 4.795069e+00
21	 5.780453e+00
22	 5.824007e+00
23	 5.910747e+00
24	 6.149874e+00
25	 6.648738e+00
26	 6.662489e+00
27	 6.665545e+00
28	 6.678103e+00
29	 6.670754e+00
30	 6.692121e+00
31	 6.837619e+00
32	 6.846280e+00
33	 6.650723e+00
34	 6.681086e+00
35	 6.768683e+00
36	 6.800428e+00
37	 6.919758e+00
38	 6.993901e+00
39	 7.047188e+00
40	 7.049324e+00
