0	 8.29482858232015507483e-01	 -9.38774943544170821987e-17
1	 7.74216927405606547552e-01	 1.38798655380677705523e-18
2	 7.12874266062558215040e-01	 7.21505510581453145182e-19
3	 7.01988564402292847255e-01	 -2.50421877458403527425e-18
4	 6.97205319380662102979e-01	 5.62421095025761051067e-20
5	 6.95509215006135605996e-01	 -2.98446766037609443608e-18
6	 6.94791708994804801947e-01	 1.12049253679711584949e-20
7	 6.94431754861788985700e-01	 -3.27622069247504813148e-18
8	 6.94331007452672621660e-01	 -6.17512977058293571813e-21
9	 6.94219535712390700688e-01	 -3.57920920567157680577e-18
10	 6.94235084539462921072e-01	 -2.34952061539806380264e-21
11	 6.94174722322643100725e-01	 2.46228190259062345338e-15
12	 6.94214400673930809305e-01	 4.96119235751374268194e-21
13	 6.94164996903106623627e-01	 -2.47049487363950834212e-15
14	 6.94209895030087342782e-01	 7.28639331866352561132e-21
15	 6.94162875895526942926e-01	 2.46133348452266131688e-15
16	 6.94208923962986279577e-01	 1.79818345167102959368e-20
17	 6.94162427336728282690e-01	 -2.47163079737791681903e-15
18	 6.94208732583219356727e-01	 4.58730493683368633929e-21
19	 6.94162353138485399562e-01	 2.45983645239301744399e-15
20	 6.94208719476123170544e-01	 2.02581126149507111859e-21
21	 6.94162370628676472784e-01	 -2.47364970699398233856e-15
22	 6.94208757120818864550e-01	 4.93263555094536423554e-15
23	 6.94162423548717599786e-01	 2.45699379070390277705e-15
24	 6.94208826033492099050e-01	 -2.37006333596306574014e-20
25	 6.94162511831662221162e-01	 -2.47794535894615441651e-15
26	 6.94208939650903134044e-01	 -4.93267209205193860252e-15
27	 6.94162663287077208452e-01	 2.44969821043225344869e-15
28	 6.94209141330728862762e-01	 -2.29522483421390895077e-21
29	 6.94162956764890481942e-01	 -2.49360863508969560985e-15
30	 6.94209540901187915907e-01	 4.93263438330001879611e-15
31	 6.94163710546445100746e-01	 2.38383336503718188421e-15
