1	 1.36808371495290947983e+00
2	 1.53743554988600328315e+00
3	 1.99255296875259557687e+00
4	 2.52331764265626379284e+00
5	 2.79716481688134610550e+00
6	 3.00710848286366205784e+00
7	 3.46536813320233028080e+00
8	 3.51851571223633641239e+00
9	 4.06741919410193553119e+00
10	 4.32390471377855245549e+00
11	 4.37302583306554204512e+00
12	 4.40078930661861811302e+00
13	 4.46445854439067613129e+00
14	 4.61651946809738866762e+00
15	 4.95257492069012528191e+00
16	 5.04307127436561408729e+00
17	 5.15535850488254077106e+00
18	 5.56117769477762546870e+00
19	 5.77311353122695525286e+00
20	 5.82779348939426089515e+00
21	 5.87587920086870862946e+00
22	 5.97477912555317569598e+00
23	 5.99916041572673552906e+00
24	 6.04004882274266829967e+00
25	 6.04288682405950261511e+00
26	 6.13355727206733281065e+00
27	 6.31878807121409646896e+00
28	 6.51518072414647608781e+00
29	 6.58792897173288771739e+00
30	 6.61970617744413658556e+00
31	 6.87172248570993549066e+00
32	 6.98164366912970546508e+00
33	 7.03672061477081545178e+00
34	 7.16119924707568955569e+00
35	 7.20247204997453049913e+00
36	 7.33997729917171071179e+00
37	 7.54681826381399378789e+00
38	 7.57814696591664915815e+00
39	 7.60348705763713184069e+00
40	 7.60425289958337291552e+00
41	 7.61645921381569834807e+00
42	 7.65831656247402037252e+00
43	 7.74293151467479656702e+00
44	 7.78266151122226990111e+00
45	 7.78454636525577825523e+00
46	 7.92658808812965443025e+00
47	 7.94284603330074379102e+00
48	 7.95094941440850799808e+00
49	 8.04434289892092735386e+00
50	 8.18511084604788230479e+00
51	 8.24826071045228914613e+00
52	 8.26978381032927956085e+00
53	 8.28335359411766170012e+00
54	 8.32241432785578183484e+00
55	 8.53169604390943625560e+00
56	 8.78258138286770062564e+00
57	 8.82240288511933634652e+00
58	 8.87742820351531669587e+00
59	 8.91908274459440519877e+00
60	 8.93085252952369224033e+00
61	 9.04017027756562363550e+00
62	 9.06531645696363419518e+00
63	 9.07981378777493652876e+00
64	 9.10033763516633875668e+00
65	 9.12468502382472657075e+00
66	 9.19349064832169027284e+00
67	 9.20305048614605070156e+00
68	 9.24508464172027721872e+00
69	 9.25932594353462867787e+00
70	 9.31080342110750791562e+00
71	 9.34730386541223090546e+00
72	 9.35608897055814026089e+00
73	 9.38682401007472222432e+00
74	 9.59795800347323257995e+00
75	 9.64887679615392102050e+00
76	 9.65445400654850161004e+00
77	 9.75995620594116886082e+00
78	 9.76671046695873101839e+00
79	 9.80032673671956899852e+00
80	 9.86960142593558842350e+00
81	 9.87802114748474124895e+00
82	 9.88633777057561502488e+00
83	 9.90918419230214553295e+00
84	 9.97318328999897119047e+00
85	 1.00099865505380858366e+01
86	 1.00189988128874620799e+01
87	 1.00209352697539273436e+01
88	 1.01044116618150230380e+01
