0	 1.00550560689760204447e+00	 0.00000000000000000000e+00
1	 9.10585145334982692944e-01	 0.00000000000000000000e+00
2	 7.74739053512877973162e-01	 0.00000000000000000000e+00
3	 6.73771696795995245211e-01	 0.00000000000000000000e+00
4	 6.26266521689983868271e-01	 0.00000000000000000000e+00
5	 5.84196511837438259285e-01	 0.00000000000000000000e+00
6	 5.54632498662089190589e-01	 0.00000000000000000000e+00
7	 5.29277859949481621626e-01	 0.00000000000000000000e+00
8	 5.08461310045406400526e-01	 0.00000000000000000000e+00
9	 4.90335297200800213080e-01	 0.00000000000000000000e+00
10	 4.74525874354055743343e-01	 0.00000000000000000000e+00
11	 4.60439261766131646691e-01	 0.00000000000000000000e+00
12	 4.47778511579178861712e-01	 0.00000000000000000000e+00
13	 4.36266800909480667592e-01	 0.00000000000000000000e+00
14	 4.25711064871706512669e-01	 0.00000000000000000000e+00
15	 4.15950534556516759999e-01	 0.00000000000000000000e+00
16	 4.06859749298269013362e-01	 0.00000000000000000000e+00
17	 3.98335429586579192751e-01	 0.00000000000000000000e+00
18	 3.90292824841179553097e-01	 0.00000000000000000000e+00
19	 3.82662681544653104915e-01	 0.00000000000000000000e+00
20	 3.75387203824850412825e-01	 0.00000000000000000000e+00
21	 3.68418564021652850116e-01	 0.00000000000000000000e+00
22	 3.61716518168818779166e-01	 0.00000000000000000000e+00
23	 3.55246520419510991573e-01	 0.00000000000000000000e+00
24	 3.48977634832408734056e-01	 0.00000000000000000000e+00
25	 3.42885189723687144880e-01	 0.00000000000000000000e+00
26	 3.36947106933999152023e-01	 0.00000000000000000000e+00
27	 3.31144993216622829380e-01	 0.00000000000000000000e+00
28	 3.25461405734377429155e-01	 0.00000000000000000000e+00
29	 3.19882959695015678392e-01	 0.00000000000000000000e+00
30	 3.14395229234046169609e-01	 0.00000000000000000000e+00
31	 3.08988152078444544557e-01	 0.00000000000000000000e+00
